UserID,pref
5686,"1849,2558,528,864,1108,347,108,1026,3342,2786,580,1161,1454,1840,1595,514,1140,2702,1156,2489,1149,516,240"
5687,"254,1107,1121,2427,1200,1004,1051,1109,859,1935,580,2776,371,2709,1168,577,1446,1407,1540,340,700,444,2665,1826,2416,1981,2214,628"
5688,"2375,288,310,2749,852,1108,864,2945,1261,1125,2960,1018,107,2508,736,2506,1105,1111,1149,1156,1517,1124,2489,1060,628,1155,714,859,1493"
5689,"3342,580,2600,1109,1479,2375,254,2558,2711,1179,444,107,310,2652,1849,1107,1026,1121,594,2786,803,145,2506,1454,1168,1155,3511,2749,1200"
5690,"580,310,1105,594,803,2749,1107,864,1132,347,1119,1133,1168,108,1261,1124,1117,1019,1172,714,1564,254,1167,1121,528,1185,1849,47,2945"
5691,"254,1121,1108,1109,1107,1200,1144,2427,1179,2512,2163,1213,1060,1216,1,1187,2899,584,3190,1259,1821,575,427,1901,1174,3319,3430,2214"
5692,"1849,107,310,514,2558,2375,3342,2506,1108,1109,217,2502,1216,2401,3511,2711,1261,1789,3551,2309,1564,993,1124,2932,1744,1105,2456,2960,577,240"
5693,"852,863,1140,853,1026,3204,848,1153,1161,108,844,2098,862,1840,1157,3108,1123,870,843,1176,859,2763,1130,838,1085,1163,893,1006,2006"
5694,"2786,2776,853,2163,2204,1108,217,2401,2481,2512,2144,2203,3310,2309,2959,1193,2899,743,1051,1213,2384,1744,2958,582,2749,1161,2566,1296,2559"
5695,"1105,864,1026,3239,1179,1108,714,528,1136,2587,1213,1119,1110,108,2600,1450,310,1140,1107,2506,1117,1742,2215,628,2508,577,2512,3135,1161,844"
5696,"576,2375,1026,1149,347,1121,1179,1125,1111,528,3239,1107,1575,738,3295,860,2335,1162,1832,2593,2709,2461,864,1450,34,2456,852,3461,3462"
5697,"2558,3342,1109,2427,1575,3384,1200,3511,3322,254,3278,1030,2932,3178,3551,848,1026,1540,2795,145,1216,738,1935,1738,1184,1840,628,1295,308"
5698,"1026,2375,1108,2600,1130,580,310,288,514,2558,347,1125,852,1289,848,1167,1486,1105,467,1818,3239,254,844,1179,714,1187,528"
5699,"528,1108,1107,2786,2558,254,2652,1125,803,1132,580,714,864,1149,594,1111,852,1179,859,2587,2375,1174,2512,2600,3342,2899,2132,1486,1187"
5700,"2558,347,310,1026,2652,1486,3178,2401,1575,1744,355,444,1295,1564,2932,575,580,2600,145,582,2899,2375,584,2079,1619,1179,1538"
5701,"1107,1109,1121,254,580,803,2558,1849,1132,1486,582,575,2163,1901,107,1026,355,1108,1111,2506,581,467,1133,958,577,1191,1900,528"
5702,"528,2496,2558,1117,1486,864,714,2945,1023,2702,108,1161,2204,1136,580,2652,1130,2899,1110,844,1111,355,848,1139,843,1133,575,2508"
5703,"1486,1161,528,853,1125,3342,1289,1176,1112,1130,1175,3204,1157,862,1818,1193,1213,2006,2744,1167,1187,3108,882,1092,1980,3442,3440,1247,1169,2463"
5704,"2652,514,310,1108,347,2204,1216,852,288,1107,2786,2132,2749,856,1121,839,842,2558,850,854,1168,348,1179,1178,873,855"
5705,"1108,2899,1849,859,2481,2600,1067,2375,2163,347,514,1399,2132,1575,582,575,2749,355,1004,2204,2711,1901,2496,993,580"
5706,"2652,2558,1108,1026,347,514,1450,1486,2786,2512,1179,2375,1174,2203,1109,1789,3342,1994,2711,2600,2899,1399,580,1107,1111,2401,1121"
5707,"1067,2652,709,1108,2375,2899,2132,444,1134,3509,1564,1121,575,1060,2496,145,1849,1454,1486,1140,2163,1187,2098,1619,1479,690,484"
5708,"2786,514,528,254,2375,864,576,1125,1107,1149,853,714,1117,107,1161,1110,1744,1143,1213,50,1111,852,1193,1849,1168,2702,2447,1157,1185,69"
5709,"2652,1149,254,1107,1121,1111,1109,1125,1486,1060,1108,576,2375,1133,528,1051,1213,2740,2600,1117,3295,1132,972,803,3462,1112,1184,1821,1151"
5710,"2652,1849,514,2558,1486,310,2749,2375,288,580,2204,107,1125,1067,1564,2512,709,1109,2489,2786,47,259,2144,864,1117,1134,2137"
5711,"580,2558,444,2932,441,1575,47,2794,340,1261,2675,2559,368,461,2161,1477,1564,700,611,2503,2404,2079,1021,1272,467,972,1878,1246"
5712,"1109,2375,1108,107,3342,254,1849,1111,2335,1213,972,2774,3462,1840,1125,1450,1276,3461,1112,2740,3295,1775,1733,2744,2666,2097,1053,1149"
5713,"2204,1486,1619,1174,1,1505,2899,348,1140,2489,2167,2132,2111,347,484,17,787,2203,50,577,2144,39,1928,859,2129,526,487,2308,57"
5714,"2652,2558,3342,3178,3249,2740,3511,2932,2741,2742,2867,3385,2427,3278,3398,3399,3395,3430,3652,2959,3384,2404,3551,2675,10,2559,1576,2794,1780,1213"
5715,"803,1109,1486,1132,1107,3342,254,1849,528,1121,972,1161,1840,2558,107,444,1479,2776,2014,1151,1108,1133,1143,1111,2375,1112,1213,1289,1149"
5716,"1117,288,310,2652,2786,714,864,254,1124,1060,1125,2401,1119,1133,1107,1109,1110,2375,2740,1289,1167,528,576,217,2203,2489,1018,1849,32,2959"
5717,"310,1109,2786,2375,580,1486,1289,528,2740,1112,1107,254,1840,2899,1026,803,1789,1155,2711,1782,1564,2014,972,576,1168,1108"
5718,"288,107,1564,594,2204,576,2558,2786,1486,580,514,145,2144,347,577,2375,1124,2132,2163,1261,2932,3187,1023,444,1505,1546,259"
5719,"2427,580,1111,1125,1789,1121,1051,1107,47,3295,1026,2496,1216,538,864,2059,3384,1155,1421,2932,1730,628,2098,1143,148,467,288,310,2960,1194"
5720,"254,2375,1109,2558,803,467,1132,3190,864,2427,1289,1107,2600,576,2740,1213,1108,580,107,1131,1849,1121,1144,3239,528,1112"
5721,"580,848,844,859,714,1118,843,1161,1156,594,1105,1136,1176,850,863,2899,839,1130,1140,862,2006,2749,1773,1159,1486,3204,1123,1115,971"
5722,"1140,714,1161,803,863,108,848,2375,2401,1153,1132,594,1296,3272,3239,864,310,1187,3489,1124,1203,3442,1130,1156,843,1201,1773,850,844"
5723,"1108,2375,2652,254,1107,2749,107,2786,2489,1110,580,528,1109,852,1060,1486,3342,714,2496,594,1407,2204,2932,514,310,1450"
5724,"2786,1108,2652,288,254,803,852,1107,2749,1109,1132,1026,1125,580,1840,1149,714,1140,1213,1105,1450,1067,3342,2558,1289,1179,576,108"
5725,"2786,3249,3652,2839,2702,1121,217,2945,2401,3665,1197,2960,2558,2427,3092,254,2489,1503,2203,1385,3703,2749,514,3648,2059,2958,3342,1107,3178,1595"
5726,"1849,803,1143,514,1159,1479,347,1132,1133,1019,254,1289,107,594,1119,1151,467,1149,972,1181,2737,580,1213,1125,1171,2587,1060,444,1115,1111"
5727,"2652,3342,2899,3178,2163,1849,3249,1,3511,2512,2502,3509,3652,2481,3322,3278,2559,2776,3670,2132,2503,3551,3304,2959,2144,50,2376,3385,2404,2932"
5728,"1121,1107,1144,850,1187,1203,1168,1213,1178,254,2214,1060,1109,1108,1200,1216,2959,526,2204,3430,3032,1185,3135,2822,873,1821"
5729,"254,2506,2512,1306,1289,69,1121,1107,1250,1125,1126,1803,1187,1818,1170,1790,1571,1791,1792,1225,247,1793,2416,1824,2866,3267,1797,1794,908,1815"
5730,"580,1107,1121,254,310,594,1174,444,576,514,1149,1849,1108,972,1479,2709,2960,1143,461,1124,340,347,368,2559,1200,1111,1125,3033,3187,848"
5731,"803,444,254,1479,1109,1108,1121,1132,576,1149,1107,972,1821,2709,1213,852,2740,3033,467,340,1289,2014,1935,2741,909,3249,1450,461,2742"
5732,"1109,1108,2204,254,852,1200,909,1107,467,577,1121,1276,2214,1115,1278,2709,17,1216,1935,853,1140,1479,860,1171,1450,1163,714,1156,1196"
5733,"1149,1108,803,1179,2786,2375,1026,514,254,1018,1744,852,1174,1132,2652,2489,1112,1216,972,2496,1060,576,1107,1156,1105,1008,714"
5734,"2652,1107,1108,852,310,844,514,1121,848,3342,1486,594,2375,1105,860,803,1060,1109,854,2132,856,842,843,1156,580,839"
5735,"107,347,803,859,254,1132,863,2945,1107,852,1118,1109,1537,3511,1115,893,2600,1773,1119,3665,577,848,1407,25,1095,1159,3652,1004,1060,1156"
5736,"2375,2558,580,514,528,254,1486,1026,594,288,1107,852,1118,1060,864,1067,1121,1130,1179,1114,1187,844,1151,1168,893,1161,863,709"
5737,"514,580,1105,594,864,2652,2587,2132,1161,1140,714,853,528,852,1575,1136,2786,1117,1026,3178,1213,1176,2160,1884,1110,1261,2709,1619"
5738,"1849,2600,1289,1133,310,1107,217,1111,514,1151,1119,2899,1789,1818,2506,1168,1108,1019,1125,1124,1159,2652,1018,1775,2401,1296,1143"
5739,"803,2652,1132,1849,254,2558,594,2786,1107,514,1486,1105,1124,1121,288,2375,1109,3342,2489,107,1018,108,2960,1216,2132,444,1161,1026,1774"
5740,"2652,1109,1121,1107,1200,2132,107,2899,1276,2163,1026,1111,1935,1124,1105,1619,714,254,1131,2502,864,1067,1509,1136,1108,1781,1144,803,1821"
5741,"864,254,1117,714,1125,1107,3239,2427,528,1111,1026,1149,1162,2456,1060,1110,2709,1006,1130,1119,1179,1161,1156,1009,2463,1136,1121,1133,1450"
5742,"2204,859,852,1109,839,909,1067,1768,863,844,1136,860,1118,1156,854,964,971,709,803,1191,893,848,850,2899,843,1115,254,1134"
5743,"514,580,1849,1136,844,859,1109,1486,1161,843,853,852,1216,1118,848,1782,1208,1156,1026,1130,1538,1023,1141,1143,1841,860,528,3187,1205"
5744,"2587,310,859,839,347,1179,854,971,964,2512,1060,860,1768,2558,2600,1900,850,1105,856,1108,581,2652,584,1187"
5745,"803,1107,1121,580,1108,107,1132,254,2749,859,852,2427,2786,1026,288,347,310,860,863,1109,579,1216,1179,1200,1935,1004,2776,2593,1131,1149"
5746,"1107,1121,514,254,2652,107,576,1125,2375,310,1060,1111,1149,1108,528,580,288,3342,2558,1109,1168,1789,1564,1151,2600,1051,1479,1009"
5747,"1849,580,1109,514,2204,1111,1564,859,1125,2652,1121,1155,1107,582,575,107,310,1151,1143,1840,864"
5748,"288,1849,107,310,3342,2558,2375,2899,576,1124,594,1564,3511,1174,1486,355,2932,145,1018,467,1175,444,577,3322,2308,3551,2163,1454,50"
5749,"580,2489,1486,2375,1143,594,803,1132,2652,1174,2702,1161,1733,2945,2558,755,2786,310,240,1157,2795,1158,2098,1023,288,1774"
5750,"852,803,863,1140,1060,1161,853,108,1108,1132,1105,2652,3204,2489,1840,1176,848,1130,862,1157,844,859,1153,843,870,1884"
5751,"2899,2502,2481,2163,2558,2496,355,2491,575,1744,2376,2776,582,1399,3178,1728,2557,2347,2385,2794,2404,2503,2675,743,2293,2202,2497,2484"
5752,"2652,2786,1174,2558,594,1105,108,2401,514,1564,2945,1118,2203,444,1187,1060,2899,2489,526,1132,310,1486,1479,145,859,1261,2111"
5753,"1125,1289,1107,803,1121,107,2558,254,1849,1108,1132,2786,1818,1111,1149,3342,1167,972,1775,1130,1133,1151,1803,3295,1815,1126,1248,2097,1980,576"
5754,"2652,2899,514,2786,1109,3249,2489,310,528,1174,580,2401,2558,864,1216,1111,2132,852,2204,1168,1133,1849,1119,1179,863"
5755,"1125,1111,1136,2506,310,1132,1156,803,844,1289,1105,1175,528,108,1159,1775,1261,1051,1486,863,1118,1818,1114,1773,1033,577,107"
5756,"2652,2204,852,859,1575,1136,860,1156,803,1118,909,839,1768,863,893,1295,1132,1067,854,1216,2960,971,1538,288,1202,2749,844,2839,709,1140"
5757,"803,714,864,852,2652,2786,1132,107,514,528,1119,848,1117,859,1115,1125,1140,863,2132,1849,1105,1130,108,1110,1161,1167,1159,1840,1143,1133"
5758,"844,843,853,1161,1486,2204,1213,444,848,1144,803,1479,1026,2006,1289,870,288,1193,1774,1538,1821,3204,972,347,1015,1123,2593,873,461"
5759,"1125,1132,254,1108,528,1486,1156,1109,1067,3342,1841,1140,860,709,2749,580,1446,1107,1174,2204,576,2899"
5760,"2652,2786,1174,1450,2401,2111,2502,1585,1744,217,2203,1296,1385,2163,3249,1117,1108,1026,1575,1144,1619,2709,2839,3319,3567,2959"
5761,"2587,1108,1174,1008,1619,1450,1060,1140,2600,1296,2496,1744,2711,1107,1009,1385,1789,2959,1505,2991,1994,3166,2059,3623,1884,538"
5762,"1026,514,859,254,347,1105,1849,1179,964,1216,2427,1187,1121,1575,2506,2899,1004,893,582,575,1107,1211,1782,526,320,2163"
5763,"576,1067,288,254,580,852,2709,709,1216,2899,2163,1105,853,1140,229,860,1132,1486,1289,1118,2652,1124"
5764,"1174,347,1216,2204,1140,1156,842,852,856,348,860,909,870,526,1538,844,873,868,855,1205,787,1095,843,851,1023,1841,484,1493"
5765,"1849,1060,2558,1067,310,2375,1109,1117,1108,709,594,1133,864,1125,1149,1134,1119,972,1124,528,1111,690,1126,1131,1276,2600,1174"
5766,"3342,1575,467,577,107,2652,1479,3187,3178,2132,3511,444,1619,1564,145,2144,584,2079,1180,17,368,1454,1295,260,2933,576"
5767,"576,1026,107,1149,972,1179,1821,2652,580,1789,1107,2711,738,2932,3342,594,444,700,1111,310,1109,1125,1168,1124,1018"
5768,"2204,1140,1156,852,842,1216,844,838,860,854,909,1205,856,1538,870,848,843,1023,868,259,1153,348,873,1095,851,855,1768,1841,1085"
5769,"803,2786,2652,864,714,580,528,1132,514,852,859,288,848,1486,1140,844,1110,1454,3342,108,1161,1124,2375,2558,843,1849,576,1156"
5770,"1105,2652,310,1136,108,1156,3239,859,1119,1026,852,1139,1261,1132,864,1773,1141,1118,803,1172,860,288,1159,1181,863,3134,1537"
5771,"714,1060,1117,254,864,1191,1276,1110,2587,1131,2776,1197,1107,1278,1,1008,1786,2456,3369,3551,1970,3319,1115,1121,848,528"
5772,"107,1849,3342,347,1124,1133,1151,2144,2558,444,1109,1196,2737,1307,3322,2335,594,1454,2502,1171,1179,1479,1143,1213,3190,2932,229,514,2848"
5773,"580,2652,2558,310,803,2749,2786,1132,1109,2932,2795,50,2960,1564,3178,1575,2794,848,1200,1261,1105,2702,2502,972,3249,32,288,2512,2503"
5774,"1849,580,107,2204,1109,347,514,859,1,2652,1174,288,2899,1108,1067,2786,254,1200,310,2749,1105,709,2512,1134,1004,1168,2132,864,3511,1119"
5775,"288,1105,1124,1108,803,1132,594,2587,310,1486,1008,1131,1144,108,3190,1018,580,1174,1161,2098,1140,1296,2427,217,3133,1179"
5776,"1849,803,107,2558,2375,254,514,347,1107,1132,2749,576,714,288,310,1450,580,1149,2652,1454,2709,444,1125,2899,864,1479,1133,1108"
5777,"803,1105,2652,514,594,852,1132,108,580,859,2132,1119,863,1159,848,1156,714,864,1130,528,1115,1140,1026,1124,1161,1849,1118"
5778,"254,1107,576,2375,528,1149,1121,1026,467,714,1125,1111,1179,3239,1276,864,1450,2709,1110,2335,1117,1278,1454,1162,2758,1259,738,2774,1517"
5779,"288,803,1149,576,1132,254,1124,1109,2558,972,1486,1018,347,844,107,2711,1107,1174,444,467,594,1105,1125,2587,1121,3190,1789,2709"
5780,"803,1124,1132,288,107,2375,1446,467,576,1509,1575,2079,580,700,2709,2161,1450,1018,1844,628,1486,1849,444,1295,1357,1738,285"
5781,"2749,2558,852,3342,2945,2795,1121,2960,2702,2684,1023,3511,893,3193,853,1140,714,2203,1105,909,2137,1107,1179,1118,2309,2496,2375,1095,2899,859"
5782,"514,580,1782,577,1105,1155,2932,310,1575,1211,860,1783,3217,971,584,1026,574,1789,2079,61,1030,1213,1821,2160,145,1019,368,2489"
5783,"1174,2427,1121,526,2232,584,2470,427,330,1442,1107,348,1614,574,1295,484,1216,787,2520,2111,347,978,254,679,3032,1026"
5784,"2558,1109,2512,2481,1026,2163,2776,217,1200,1399,743,2899,2309,2491,2376,1289,2503,853,2496,1179,1744,2794,2347,2384,1575,2144,2675,2635"
5785,"580,310,254,594,2558,1107,1121,2204,1109,347,1564,1479,444,1849,2652,1174,1289,2375,288,1026,467,1486,1295,368,145,1454,1619,107,576"
5786,"594,2652,310,848,1109,803,1486,1105,1261,2203,1296,1124,1132,714,1133,1849,2945,108,2711,1505,844,1107,863,254,1008,1130,2204,1108"
5787,"528,859,1107,1111,1125,2652,254,514,1187,803,1060,1110,852,839,1276,1119,1132,1117,1004,864,1115,1191,2456,2109,2758,3430,1486,860"
5788,"2512,1289,2587,803,1168,576,1008,107,1849,2899,1107,1140,2496,2203,1818,594,1133,1121,254,1149,514,2945,2652,1803,2839,1399"
5789,"514,2558,2786,803,853,1132,1149,1193,852,1161,862,2132,3204,528,3082,3310,3108,1157,2006,1123,2858,863,2945,1163,1782,2512,2506,1165,3390,1124"
5790,"1109,2558,1179,1105,1174,1849,254,288,2512,859,1200,514,107,594,2652,1108,1149,1107,1121,1213,576,2204,1782,1486,2427,972,2711,2899"
5791,"1108,2786,594,803,310,1105,2600,1132,580,1060,1486,2899,2496,108,1124,217,1018,2203,2512,2132,288,2652,1296,852,2776,1216,2587,2401"
5792,"514,580,288,2786,1124,2749,1849,310,2375,1067,594,1486,709,347,1105,3342,1018,254,1564,2945,2137,736,217,1261,2203,1117,240"
5793,"2740,714,1112,2741,2742,1157,1176,1161,1213,2744,853,3204,862,2737,1193,2335,2006,1196,1840,2782,1117,3440,586,1115,3462,3395,3413,3399,1171,1774"
5794,"1008,580,1486,254,1144,850,1216,1187,1296,2593,1203,3190,1108,1174,528,1213,348,1179,1060,1619,3135,1178,1161,3133,427,873,584,3430,526"
5795,"2512,2899,1161,863,852,714,1168,1261,2587,1140,2439,1117,467,803,2203,1306,964,1156,576,528,108,853"
5796,"2786,1105,844,848,843,2702,1296,2959,2749,2401,2506,853,3319,1124,1789,870,2204,108,254,2144,1130,2006,3187,2960,2991,2519,1123,3030,2826,1197"
5797,"2786,528,864,2652,714,1111,2401,1110,1117,1125,2776,1107,2899,2203,2163,2558,2489,1051,2375,853,1149,2512,254,2144,32,3239,2758,1849,217,1486"
5798,"1849,1174,2558,803,347,1108,1132,2711,2512,1216,3190,1140,2204,3319,1168,2991,1179,576,2652,2132,1789,2587,1131,1821,1144,3133,2593,2826,1527,3430"
5799,"2558,1486,580,594,528,1161,1149,576,1125,1121,1130,844,1176,848,1111,843,853,1193,1092,47,1158,1980,1454,862,1157,3204,108,288,2006"
5800,"2558,1121,2899,1,2163,1479,1107,2481,444,467,1486,254,3033,340,2309,1399,1935,594,1051,2456,3193,2495,2014,461,2587,1151,1200,1085,1179,972"
5801,"310,1107,288,1849,864,576,514,347,2899,2652,580,1486,1121,254,467,1125,1026,2163,1111,528,803,2776,3239,2375,1454,1124,714"
5802,"844,843,594,848,2006,3204,850,1161,862,1123,1140,870,863,1157,1176,1130,853,866,868,1169,838,1193,909,1840,1156,1033,2022,1147,895,845"
5803,"2652,2786,254,1121,1067,1107,709,2427,217,2203,1134,2401,690,1051,1585,2309,1575,1486,2945,2749,280,3198,2375,428,467,1060,225,2348,743"
5804,"254,1179,1782,1575,1109,2512,1140,1107,1136,1155,1026,1619,1546,2160,1211,574,2960,1161,1156,145,1121,2204,2886,1783,347,3178,1006,2079,32,1778"
5805,"803,254,514,859,1132,1107,107,839,1486,1109,714,1161,2558,1768,2749,2204,1176,850,1191,964,528,2006,1174,1157,854,848,581,971,862,1900"
5806,"594,863,528,108,310,1157,862,859,3204,853,2600,803,848,844,1773,1105,843,3489,1118,2006,1840,3442,1123,2874,1169,1023"
5807,"1849,514,594,288,1174,107,2558,1124,2899,310,347,2401,1486,2098,1067,1744,1018,709,2163,1092,1143,240,229,1023,21,50,25,2684"
5808,"2375,514,254,1109,1849,1107,803,310,1105,1108,852,444,1121,1132,1479,107,972,1213,1144,1289,1821,1125,145,1564,2711,1149,1775"
5809,"1067,1849,1060,714,2375,864,709,1109,514,852,310,1108,1296,2587,1486,1026,844,2600,1110,803,1009,1008,2593,1134,1130,848,863"
5810,"803,2786,594,1132,1109,310,1261,1289,580,254,1774,1143,1125,1296,2401,1115,1026,1202,347,1200,2489,714,1208,1105,2214,1149,2132,2203,2858,1840"
5811,"2401,1130,580,2587,1167,859,863,1818,1306,1980,848,2489,2506,2652,1537,1194,254,108,2203,2204,842,549,1105,964,1289,1156,1395,803,1237"
5812,"577,580,1067,2593,2587,709,427,584,1486,1789,844,254,1118,1105,2652,972,1964,368"
5813,"1109,1121,1200,803,1107,2587,1149,2506,1935,972,2203,1821,1289,1108,217,254,467,1131,1132,2489,2401,2214,2786,576,2204,1775,2512,1822,1585,579"
5814,"580,288,2786,310,1486,1849,254,1067,2899,1289,709,347,2587,3190,1134,1,3509,1179,1107,1124,690,1109,217,1125,1775,3319,2163,2932"
5815,"528,803,714,864,1132,852,1110,1117,863,1105,1161,1140,853,1840,1119,1125,1157,3239,108,3204,2758,1006,2375,862,1176,1107,1179,1153"
5816,"2558,1486,2786,853,1121,1107,1161,1193,254,852,3108,3204,1176,347,528,2512,2006,2675,862,843,882,2203,1026,2794,1105,2427,3310,1261,1307,1157"
5817,"1109,2163,2481,1051,1486,1121,2502,1200,2899,2776,2675,1289,2512,1107,2491,1111,2485,2376,1818,2794,1130,1167,1980,2404,1125,2558,3384,2347,743,2503"
5818,"2899,1486,528,514,2512,2945,2163,1161,2776,1,853,2144,2557,1537,1051,2489,50,1179,3342,1595,3509,108,2508,2587,1111,1121,1454,1176,1008,862"
5819,"107,576,467,444,1479,1450,1849,1259,2375,1619,860,2709,3033,368,700,1564,1274,145,1272,340,1278,2161,1276,371,1143,577,461,1821,852,320"
5820,"1849,580,347,803,2558,859,594,310,1132,2204,852,1168,1118,1107,1564,254,1121,1261,893,2749,1119,1454,1060,2945,1004,1124,3430,1295,1172,2600"
5821,"594,580,1174,288,1108,1067,576,254,2204,310,1149,709,528,1107,1109,3509,1486,1134,1136,1125,2899,1175,690,2709,50,1179,2959,348,2489"
5822,"1130,1167,1289,1818,2506,1125,1121,1980,2456,1237,1187,1248,1803,3267,254,1306,1815,247,1250,1253,1225,2447,2427,2443,2866,2263,848,3244,1242"
5823,"1108,254,1067,1107,528,709,1110,1121,2375,1109,1117,1149,1134,2959,852,1450,2558,714,1174,310,864,690,1276,1259,2204,1200,32,1407,859"
5824,"1109,2786,2558,1108,864,1107,2749,1276,2375,254,1111,310,2204,1179,3239,844,972,714,1493,1026,1454,1450"
5825,"2375,580,2204,2786,310,288,2558,2749,2899,3342,1067,1105,576,2489,3509,2945,709,1149,3178,3249,3652,2163,2652,2702,217,594"
5826,"2749,580,2652,2786,288,1105,310,1108,2945,2203,2132,2375,2496,594,2711,2600,1067,1564,1399,803,714,1619,709,3249,1018"
5827,"580,1450,594,1744,2427,2709,1486,444,1067,467,709,2401,1575,371,1407,1479,1259,1619,340,584,628,1030,2502,3033,1295,1134,358"
5828,"254,1849,1107,2749,1121,3187,2702,3239,2335,1118,3342,844,1109,1004,50,3461,2858,2375,241,335,1564,1023,1289,738,1143,3190,2512,803,308"
5829,"803,2652,2204,1108,1132,3190,2899,1289,1131,1789,1213,254,1125,1775,2600,909,2711,1296,2014,3319,2163,3135,2991,1144,1109,972,1111,1821,838"
5830,"2204,2899,1168,1,254,2600,1213,1060,838,3135,2163,1185,1156,3342,850,3190,1118,288,1789,17,1107,1140,842,2144,2959,1289,1178,1144,2587"
5831,"1151,848,803,1486,714,310,514,844,1108,2652,1132,427,2600,1775,2214,576,1187,1276,577,1118,1454"
5832,"514,310,2652,594,288,1026,1168,3342,580,1121,1107,1261,1179,2204,1111,3249,1149,254,1051,259,1276,1023,1849,3295,1085,977,848"
5833,"2204,514,2652,310,1486,2144,2899,2163,1849,3178,577,853,2776,594,107,1140,259,1143,2702,1564,1092,1051,1161,17,2098,36,1023"
5834,"852,2204,2652,2489,528,853,1140,1486,909,1156,860,842,1216,714,838,1789,1193,2144,1168,1110,17,3108,1161,3204,2375,862,1085,259,856,2401"
5835,"254,594,1026,1107,2652,852,1118,859,2132,1197,1156,863,3239,714,2600,1261,1121,1289,893,288,1143,2795,1023,1505,1060,1136,2098,2880,2512"
5836,"2652,254,2786,1174,1107,1109,310,514,580,1575,2558,1849,1121,1216,1067,1564,1179,709,1125,1060,1149,1134,145,528,1187,2512,444,1197,972,1200"
5837,"444,972,594,3033,1018,340,2079,1149,1849,2652,1619,700,3342,107,1175,2558,1216,1112,2709,576,371,347,580,2161,1030"
5838,"852,2204,1067,709,1105,514,2132,1108,254,1107,860,1118,1134,1505,259,310,1205,1085,1095,1450,838,863,577,1259,864,2512"
5839,"107,1849,514,310,1174,1109,803,853,594,1132,2899,1193,1200,1564,1187,2711,285,852,2163,1161,1144,1124,863,538,893,1143,1216,2512,3204"
5840,"347,2899,310,2600,859,2204,1216,526,1118,2456,854,964,860,584,1768,1026,1782,839,1213,1174,893,1004,1282,2232,574,1156,1575"
5841,"848,1026,1067,1450,2204,2786,1216,2593,310,844,709,1107,514,1900,1191,852,2776,254,581,2558,2512,958,1108,1564,1898,1134,1109,964,853"
5842,"254,1109,576,1107,1121,1149,107,1289,972,467,803,444,2427,1479,1125,1132,1213,1775,1111,2375,1112,2740,1133,2014,1774,1821,2737,2335"
5843,"1067,514,2204,1134,690,3509,852,1085,3198,1118,1564,1840,2558,57,50,1140,484,259,1110,1145,1415,1505,1298,1205,1450,1100,2512,964"
5844,"1107,254,1121,2558,1067,714,2899,709,2786,2749,864,3509,1,2652,2163,1117,1110,2203,3342,2945,1134,1450,1486,528,1454,1276,690"
5845,"2786,217,594,2401,2489,2652,852,709,2558,1840,859,2512,803,844,863,108,850,2144,2163,1105,2496,1060,1161,514,843"
5846,"852,594,2652,1105,288,2786,254,859,310,1118,1156,863,1161,580,853,1486,1159,528,1115,909,1185,108,2945,860,1773,714,848,1766,1143,1213"
5847,"1109,1107,2204,107,2786,2512,1450,2652,1108,288,2711,2776,1168,254,528,1789,852,579,853,1901,964,1407,714,1213,1191,355,582"
5848,"852,1140,1115,514,1159,1143,1161,844,1849,714,1105,1171,848,803,850,1156,863,1840,843,1118,853,2132,1144,1176,1181"
5849,"1107,254,1067,514,709,2786,1109,1849,1121,1134,528,690,2558,2600,3509,714,1143,1744,1115,577,864,2132,3198,347,1171,1110,1307"
5850,"3239,972,1446,2497,2144,47,1119,1821,1026,1594,2774,2489,1295,1849,2100,1782,803,2960,1293,1505,1822,1744,1008,1546,1019,2557,2258,1174,368"
5851,"803,1107,848,310,1132,2427,2558,1109,355,1108,576,1849,254,1121,582,1276,575,1900,958,1191,1130,1901,1278,1026,581,1149,1051,1168"
5852,"1105,514,803,254,1118,2204,594,2652,1156,288,347,1132,863,2600,859,310,1261,2401,1185,2786,1108,1136,1107,1564,1168,844,893,2558"
5853,"528,1108,1117,254,1161,714,1486,1125,864,853,1107,1149,2709,1110,1176,2489,2375,1174,3204,1140,1193,217,1157,1111,2006,862,852,1216,1517"
5854,"467,2375,580,1486,2558,2709,738,1125,1289,1818,444,285,308,700,1446,1450,1306,2416,1987,2512,1738,1509,1493"
5855,"514,2558,2652,1849,2204,2786,2512,2144,853,2945,2776,2489,1782,217,2702,1564,2163,2141,57,259,2401,502,1780,852,1486,3037,2483,2203,3310"
5856,"1109,1149,1200,972,576,1179,803,2214,1821,1935,1575,1132,1030,368,1822,1151,584,3295,1017,444,526,2774,2470,1442,1111,2014,1538,582,2232"
5857,"859,1121,254,310,347,1174,1107,2558,1575,467,1108,514,2427,2375,2512,1564,1026,2600,576,1004,579,1295,1060,1821,1156,2496,1935,538"
5858,"1486,514,1109,1121,1107,288,1849,254,107,310,2558,1289,1818,1111,2427,1167,2204,1161,1619,1119,803,1115,1564,577,528"
5859,"803,1105,1132,1849,864,1124,1136,580,1119,1107,1261,108,1168,310,254,1172,1156,1159,3239,1133,3134,1185,1019,1139,1121,1118,1181,1773,1789"
5860,"347,107,1216,2593,2456,1179,1174,2711,526,1450,1,584,1789,1994,1004,1060,964,3430,1282,1187,2600,3190,1901,2512,2232,1213,2111,2899,574"
